,direction_id,route_id,stop_id,stop_sequence,stop_name,stop_lat,stop_lon,precinct
2386,1,M4,400115,51,5 AV/E 94 ST,40.786559,-73.956865,22.0
2387,1,M4,400116,52,5 AV/E 92 ST,40.785462,-73.95766,22.0
2388,1,M4,400117,53,5 AV/E 90 ST,40.783993,-73.958712,22.0
2389,1,M4,400118,54,5 AV/E 87 ST,40.782181,-73.960036,22.0
2390,1,M4,400119,55,5 AV/E 84 ST,40.780435,-73.961321,22.0
2391,1,M4,803162,56,5 AV/E 81 ST,40.778538,-73.96268,22.0
2392,1,M4,400122,57,5 AV/E 77 ST,40.77561,-73.964837,22.0
2393,1,M4,400123,58,5 AV/E 75 ST,40.774356,-73.965776,22.0
2394,1,M4,400125,60,5 AV/E 69 ST,40.770259,-73.968739,22.0
2395,1,M4,400126,61,5 AV/W 66 ST,40.768234,-73.970238,22.0
2396,1,M4,400127,62,5 AV/E 63 ST,40.767349,-73.970841,22.0
2397,1,M4,400128,63,5 AV/E 61 ST,40.766083,-73.971777,22.0
2398,1,M4,400512,64,5 AV/W 59 ST,40.764429,-73.972966,22.0
2404,1,M4,400486,41,110 ST/CENTRAL PK W,40.800357,-73.957727,22.0
2405,1,M4,400292,44,CENTRAL PK N/5 AV,40.796597,-73.949515,22.0
2580,1,M106,400109,8,5 AV/E 106 ST,40.794176,-73.951287,22.0
2581,1,M106,400110,9,5 AV/E 104 ST,40.793073,-73.952097,22.0
2582,1,M106,400111,10,5 AV/E 102 ST,40.79157,-73.953182,22.0
2583,1,M106,404081,11,5 AV/E 98 ST,40.789203,-73.954934,22.0
132,0,M5,400760,26,RIVERSIDE DR/W 87 ST,40.790737,-73.979671,24.0
133,0,M5,400761,27,RIVERSIDE DR/W 89 ST,40.791852,-73.978234,24.0
134,0,M5,400762,28,RIVERSIDE DR/W 91 ST,40.792603,-73.977074,24.0
135,0,M5,404054,29,RIVERSIDE DR/W 94 ST,40.794693,-73.976593,24.0
136,0,M5,400764,30,RIVERSIDE DR/W 97 ST,40.79649,-73.974307,24.0
137,0,M5,403902,31,RIVERSIDE DR/W 100 ST,40.798851,-73.973449,24.0
138,0,M5,404104,32,RIVERSIDE DR/W 103 ST,40.800432,-73.971727,24.0
139,0,M5,400768,33,RIVERSIDE DR/W 106 ST,40.802241,-73.970219,24.0
140,0,M5,400769,34,RIVERSIDE DR/W 108 ST,40.803674,-73.969149,24.0
777,0,M7,401027,31,AMSTERDAM AV/W 86 ST,40.787953,-73.974696,24.0
778,0,M7,404320,32,AMSTERDAM AV/W 89 ST,40.78949,-73.973569,24.0
779,0,M7,401029,33,AMSTERDAM AV/W 91 ST,40.791085,-73.972405,24.0
780,0,M7,401030,34,AMSTERDAM AV/W 93 ST,40.792344,-73.97148,24.0
781,0,M7,401031,35,AMSTERDAM AV/W 96 ST,40.794323,-73.970039,24.0
782,0,M7,401032,36,AMSTERDAM AV/W 98 ST,40.795601,-73.969106,24.0
783,0,M7,401033,37,AMSTERDAM AV/W 100 ST,40.796869,-73.968181,24.0
784,0,M7,401034,38,AMSTERDAM AV/W 102 ST,40.798005,-73.967398,24.0
785,0,M7,401035,39,AMSTERDAM AV/W 104 ST,40.799391,-73.966341,24.0
795,0,M7,401036,40,W 106 ST/AMSTERDAM AV,40.800184,-73.965359,24.0
796,0,M7,401037,41,W 106 ST/COLUMBUS AV,40.798989,-73.962527,24.0
797,0,M7,401038,42,MANHATTAN AV/W 106 ST,40.798937,-73.96118,24.0
798,0,M7,401039,43,MANHATTAN AV/W 109 ST,40.800471,-73.960056,24.0
851,0,M11,401027,33,AMSTERDAM AV/W 86 ST,40.787953,-73.974696,24.0
852,0,M11,404320,34,AMSTERDAM AV/W 89 ST,40.78949,-73.973569,24.0
853,0,M11,401029,35,AMSTERDAM AV/W 91 ST,40.791085,-73.972405,24.0
854,0,M11,401030,36,AMSTERDAM AV/W 93 ST,40.792344,-73.97148,24.0
855,0,M11,401031,37,AMSTERDAM AV/W 96 ST,40.794323,-73.970039,24.0
856,0,M11,401032,38,AMSTERDAM AV/W 98 ST,40.795601,-73.969106,24.0
857,0,M11,401033,39,AMSTERDAM AV/W 100 ST,40.796869,-73.968181,24.0
858,0,M11,401034,40,AMSTERDAM AV/W 102 ST,40.798005,-73.967398,24.0
859,0,M11,401035,41,AMSTERDAM AV/W 104 ST,40.799391,-73.966341,24.0
860,0,M11,401435,42,AMSTERDAM AV/W 106 ST,40.800697,-73.965394,24.0
861,0,M11,401436,43,AMSTERDAM AV/W 109 ST,40.802566,-73.964024,24.0
945,0,M104,403109,18,BROADWAY/W 86 ST,40.788533,-73.976086,24.0
946,0,M104,403110,19,BROADWAY/W 88 ST,40.789801,-73.975114,24.0
947,0,M104,403111,20,BROADWAY/W 91 ST,40.791669,-73.973745,24.0
948,0,M104,403112,21,BROADWAY/W 93 ST,40.792967,-73.972806,24.0
949,0,M104,405248,22,BROADWAY/W 97 ST,40.795174,-73.971197,24.0
950,0,M104,403114,23,BROADWAY/W 99 ST,40.796724,-73.970048,24.0
951,0,M104,403115,24,BROADWAY/W 101 ST,40.798143,-73.968924,24.0
952,0,M104,403116,25,BROADWAY/W 103 ST,40.79932,-73.968241,24.0
953,0,M104,405394,26,BROADWAY/WEST 105 ST,40.801659,-73.967648,24.0
954,0,M104,403118,27,BROADWAY/W 108 ST,40.803132,-73.967242,24.0
1114,0,M60+,403117,1,BROADWAY/W 106 ST,40.801818,-73.967642,24.0
1212,0,M106,401933,1,W 96 ST/WEST END AV,40.794933,-73.972689,24.0
1213,0,M106,401934,2,W 96 ST/BROADWAY,40.794392,-73.971407,24.0
1214,0,M106,401935,3,W 96 ST/AMSTERDAM AV,40.793798,-73.970006,24.0
1215,0,M106,401936,4,W 96 ST/COLUMBUS AV,40.792604,-73.967161,24.0
1216,0,M106,401937,5,W 96 ST/CENTRAL PK W,40.791667,-73.964944,24.0
1228,0,M96,401933,1,W 96 ST/WEST END AV,40.794933,-73.972689,24.0
1229,0,M96,401934,2,W 96 ST/BROADWAY,40.794392,-73.971407,24.0
1230,0,M96,401935,3,W 96 ST/AMSTERDAM AV,40.793798,-73.970006,24.0
1231,0,M96,401936,4,W 96 ST/COLUMBUS AV,40.792604,-73.967161,24.0
1232,0,M96,401937,5,W 96 ST/CENTRAL PK W,40.791667,-73.964944,24.0
1319,0,M116,404911,1,W 106 ST/BROADWAY,40.801154,-73.967576,24.0
1320,0,M116,401036,2,W 106 ST/AMSTERDAM AV,40.800184,-73.965359,24.0
1321,0,M116,401037,3,W 106 ST/COLUMBUS AV,40.798989,-73.962527,24.0
1322,0,M116,401038,4,MANHATTAN AV/W 106 ST,40.798937,-73.96118,24.0
1323,0,M116,401039,5,MANHATTAN AV/W 109 ST,40.800471,-73.960056,24.0
1472,1,M5,400837,27,RIVERSIDE DR/W 108 ST,40.803581,-73.969521,24.0
1473,1,M5,400838,28,RIVERSIDE DR/W 106 ST,40.802324,-73.970472,24.0
1474,1,M5,404130,29,RIVERSIDE DR/W 104 ST,40.800944,-73.971339,24.0
1475,1,M5,400840,30,RIVERSIDE DR/W 100 ST,40.798412,-73.973916,24.0
1476,1,M5,400841,31,RIVERSIDE DR/W 97 ST,40.796511,-73.974404,24.0
1477,1,M5,404131,32,RIVERSIDE DR/W 94 ST,40.794923,-73.976564,24.0
1478,1,M5,400843,33,RIVERSIDE DR/W 91 ST,40.792862,-73.977067,24.0
1479,1,M5,404855,34,RIVERSIDE DR/W 89 ST,40.791724,-73.978862,24.0
1989,1,M3,400485,35,CATHEDRAL PKY/MANHATTAN AV,40.801047,-73.959575,24.0
2143,1,M7,401086,22,COLUMBUS AV/W 106 ST,40.798915,-73.963235,24.0
2144,1,M7,401087,23,COLUMBUS AV/W 102 ST,40.797415,-73.96432,24.0
2145,1,M7,401088,24,COLUMBUS AV/W 100 ST,40.795065,-73.966047,24.0
2146,1,M7,403362,25,COLUMBUS AV/W 97 ST,40.793273,-73.967359,24.0
2147,1,M7,401090,26,COLUMBUS AV/W 94 ST,40.791289,-73.96879,24.0
2148,1,M7,401091,27,COLUMBUS AV/W 92 ST,40.790024,-73.969719,24.0
2149,1,M7,401092,28,COLUMBUS AV/W 89 ST,40.788158,-73.971085,24.0
2160,1,M7,403392,19,MANHATTAN AV/CATHEDRAL PY,40.800882,-73.95994,24.0
2161,1,M7,401084,20,MANHATTAN AV/W 108 ST,40.799754,-73.960764,24.0
2162,1,M7,401085,21,MANHATTAN AV/W 106 ST,40.798802,-73.961459,24.0
2183,1,M11,400677,17,CATHEDRAL PKY/AMSTERDAM AV,40.802722,-73.963511,24.0
2194,1,M11,401469,18,COLUMBUS AV/CATHEDRAL PY,40.801443,-73.961388,24.0
2195,1,M11,401470,19,COLUMBUS AV/W 108 ST,40.800309,-73.962213,24.0
2196,1,M11,401086,20,COLUMBUS AV/W 106 ST,40.798915,-73.963235,24.0
2197,1,M11,401087,21,COLUMBUS AV/W 102 ST,40.797415,-73.96432,24.0
2198,1,M11,401088,22,COLUMBUS AV/W 100 ST,40.795065,-73.966047,24.0
2199,1,M11,403362,23,COLUMBUS AV/W 97 ST,40.793273,-73.967359,24.0
2200,1,M11,401090,24,COLUMBUS AV/W 94 ST,40.791289,-73.96879,24.0
2201,1,M11,401091,25,COLUMBUS AV/W 92 ST,40.790024,-73.969719,24.0
2202,1,M11,401092,26,COLUMBUS AV/W 89 ST,40.788158,-73.971085,24.0
2239,1,M10,401331,28,CENTRAL PK W/W 97 ST,40.792268,-73.964384,24.0
2262,1,M10,401326,23,CENTRAL PK W/W 108 ST,40.799136,-73.959367,24.0
2263,1,M10,401327,24,CENTRAL PK W/W 106 ST,40.798131,-73.960068,24.0
2264,1,M10,401328,25,CENTRAL PK W/W 104 ST,40.79651,-73.961272,24.0
2265,1,M10,401329,26,CENTRAL PK W/W 102 ST,40.795276,-73.96219,24.0
2266,1,M10,401330,27,CENTRAL PK W/W 100 ST,40.79395,-73.963152,24.0
2267,1,M10,401333,29,CENTRAL PK W/W 94 ST,40.790108,-73.965963,24.0
2268,1,M10,401334,30,CENTRAL PK W/W 92 ST,40.788893,-73.966852,24.0
2269,1,M10,401335,31,CENTRAL PK W/W 90 ST,40.787619,-73.96777,24.0
2270,1,M10,401336,32,CENTRAL PK W/W 88 ST,40.786527,-73.968515,24.0
2300,1,M104,403150,12,BROADWAY/CATHEDRAL PY,40.804085,-73.967018,24.0
2301,1,M104,403151,13,BROADWAY/W 108 ST,40.803163,-73.967726,24.0
2302,1,M104,403152,14,BROADWAY/W 106 ST,40.800986,-73.96811,24.0
2303,1,M104,403153,15,BROADWAY/W 104 ST,40.799738,-73.968497,24.0
2304,1,M104,403154,16,BROADWAY/W 102 ST,40.798434,-73.969289,24.0
2305,1,M104,403155,17,BROADWAY/W 100 ST,40.79718,-73.970232,24.0
2306,1,M104,405249,18,BROADWAY/W 97 ST,40.794932,-73.971848,24.0
2307,1,M104,403158,19,BROADWAY/W 94 ST,40.793162,-73.973094,24.0
2308,1,M104,403159,20,BROADWAY/W 92 ST,40.791906,-73.974012,24.0
2309,1,M104,405541,21,BROADWAY/W 89 ST,40.790087,-73.975267,24.0
2362,1,M86+,401927,11,W 86 ST/CENTRAL PK W,40.7857,-73.970102,24.0
2363,1,M86+,404308,12,W 86 ST/COLUMBUS AV,40.786707,-73.972454,24.0
2364,1,M86+,401929,13,W 86 ST/AMSTERDAM AV,40.787698,-73.974816,24.0
2365,1,M86+,803166,14,W 86 ST/BROADWAY,40.788263,-73.976297,24.0
2366,1,M86+,403518,15,W 87 ST/WEST END AV,40.789549,-73.977198,24.0
2403,1,M4,400485,40,CATHEDRAL PKY/MANHATTAN AV,40.801047,-73.959575,24.0
2432,1,M4,400676,37,CATHEDRAL PY/BROADWAY,40.803862,-73.966205,24.0
2433,1,M4,400677,38,CATHEDRAL PKY/AMSTERDAM AV,40.802722,-73.963511,24.0
2434,1,M4,400678,39,CATHEDRAL PY/COLUMBUS AV,40.801508,-73.960792,24.0
2492,1,M60+,402018,21,W 106 ST/BROADWAY,40.801424,-73.968241,24.0
2584,1,M106,401331,12,CENTRAL PK W/W 97 ST,40.792268,-73.964384,24.0
2585,1,M106,404075,13,W 96 ST/COLUMBUS AV,40.793081,-73.967825,24.0
2586,1,M106,401964,14,W 96 ST/AMSTERDAM AV,40.794037,-73.970096,24.0
2587,1,M106,401965,15,W 96 ST/BROADWAY,40.7946,-73.971451,24.0
2588,1,M106,401966,16,W 97 ST/WEST END AV,40.795852,-73.972403,24.0
2589,1,M106,903004,17,W 96 ST/WEST END AV,40.795103,-73.97309,24.0
2590,1,M96,401331,8,CENTRAL PK W/W 97 ST,40.792268,-73.964384,24.0
2591,1,M96,404075,9,W 96 ST/COLUMBUS AV,40.793081,-73.967825,24.0
2592,1,M96,401964,10,W 96 ST/AMSTERDAM AV,40.794037,-73.970096,24.0
2593,1,M96,401965,11,W 96 ST/BROADWAY,40.7946,-73.971451,24.0
2594,1,M96,401966,12,W 97 ST/WEST END AV,40.795852,-73.972403,24.0
2595,1,M96,903004,13,W 96 ST/WEST END AV,40.795103,-73.97309,24.0
2695,1,M116,403392,17,MANHATTAN AV/CATHEDRAL PY,40.800882,-73.95994,24.0
2696,1,M116,401084,18,MANHATTAN AV/W 108 ST,40.799754,-73.960764,24.0
2697,1,M116,401085,19,MANHATTAN AV/W 106 ST,40.798802,-73.961459,24.0
2698,1,M116,402016,20,W 106 ST/COLUMBUS AV,40.799239,-73.962661,24.0
2699,1,M116,402017,21,W 106 ST/AMSTERDAM AV,40.800678,-73.966059,24.0
2700,1,M116,401977,22,W 106 ST/BROADWAY,40.801329,-73.967601,24.0
141,0,M5,400599,35,RIVERSIDE DR/W 112 ST,40.806297,-73.967664,26.0
142,0,M5,400771,36,RIVERSIDE DR/W 114 ST,40.807864,-73.966626,26.0
143,0,M5,400772,37,RIVERSIDE DR/W 116 ST,40.809122,-73.965499,26.0
144,0,M5,400602,38,RIVERSIDE DR/W 119 ST,40.810907,-73.964175,26.0
145,0,M5,404258,39,RIVERSIDE DR/W 122 ST,40.812935,-73.9627,26.0
146,0,M5,404821,40,RIVERSIDE DR/TIEMANN PL,40.816069,-73.961163,26.0
820,0,M11,401442,48,AMSTERDAM AV/W 120 ST,40.809585,-73.958906,26.0
821,0,M11,403292,50,AMSTERDAM AV/LA SALLE ST,40.812755,-73.956592,26.0
862,0,M11,401438,44,AMSTERDAM AV/W 112 ST,40.804556,-73.962579,26.0
863,0,M11,403886,45,AMSTERDAM AV/W 114 ST,40.805727,-73.961715,26.0
864,0,M11,401440,46,AMSTERDAM AV/W 116 ST,40.807099,-73.960724,26.0
865,0,M11,401441,47,AMSTERDAM AV/W 118 ST,40.808353,-73.959809,26.0
866,0,M11,401443,49,AMSTERDAM AV/W 123 ST,40.812268,-73.956884,26.0
867,0,M11,401444,51,AMSTERDAM AV/W 125 ST,40.813745,-73.955868,26.0
868,0,M11,401446,52,AMSTERDAM AV/W 129 ST,40.814996,-73.955014,26.0
869,0,M11,401447,53,AMSTERDAM AV/W 131 ST,40.816685,-73.953761,26.0
928,0,M104,403122,30,BROADWAY/W 116 ST,40.80799,-73.963751,26.0
929,0,M104,404262,31,BROADWAY/W 120 ST,40.810341,-73.961983,26.0
930,0,M104,404260,29,BROADWAY/W 113 ST,40.806258,-73.964954,26.0
931,0,M104,403125,32,BROADWAY/W 122 ST,40.812034,-73.960739,26.0
932,0,M104,403126,33,BROADWAY/LA SALLE ST,40.813972,-73.959307,26.0
933,0,M104,403127,34,BROADWAY/TIEMANN PL,40.814923,-73.95853,26.0
955,0,M104,403119,28,BROADWAY/CATHEDRAL PKY,40.804269,-73.96635,26.0
956,0,M104,401445,35,AMSTERDAM AV/W 126 ST,40.81434,-73.955492,26.0
957,0,M104,903089,36,AMSTERDAM AV/W 129 ST,40.814906,-73.955044,26.0
1003,0,M4,403122,42,BROADWAY/W 116 ST,40.80799,-73.963751,26.0
1004,0,M4,404262,43,BROADWAY/W 120 ST,40.810341,-73.961983,26.0
1067,0,M4,400595,37,CATHEDRAL PY/MANHATTAN AV,40.801417,-73.959954,26.0
1068,0,M4,400596,38,CATHEDRAL PY/MORNINGSIDE DR,40.802016,-73.961395,26.0
1069,0,M4,400597,39,CATHEDRAL PY/AMSTERDAM AV,40.803219,-73.964208,26.0
1070,0,M4,400598,40,CATHEDRAL PY/BROADWAY,40.804142,-73.966436,26.0
1071,0,M4,404260,41,BROADWAY/W 113 ST,40.806258,-73.964954,26.0
1072,0,M4,403125,44,BROADWAY/W 122 ST,40.812034,-73.960739,26.0
1073,0,M4,403126,45,BROADWAY/LA SALLE ST,40.813972,-73.959307,26.0
1074,0,M4,403127,46,BROADWAY/TIEMANN PL,40.814923,-73.95853,26.0
1075,0,M4,404232,47,BROADWAY/W 131 ST,40.817322,-73.956852,26.0
1076,0,M4,403461,48,BROADWAY/W 133 ST,40.818494,-73.955937,26.0
1115,0,M60+,403122,2,BROADWAY/W 116 ST,40.80799,-73.963751,26.0
1116,0,M60+,404262,3,BROADWAY/W 120 ST,40.810341,-73.961983,26.0
1117,0,M60+,401442,4,AMSTERDAM AV/W 120 ST,40.809585,-73.958906,26.0
1118,0,M60+,403292,5,AMSTERDAM AV/LA SALLE ST,40.812755,-73.956592,26.0
1148,0,M101,401445,54,AMSTERDAM AV/W 126 ST,40.81434,-73.955492,26.0
1149,0,M101,401446,55,AMSTERDAM AV/W 129 ST,40.814996,-73.955014,26.0
1150,0,M101,401447,56,AMSTERDAM AV/W 131 ST,40.816685,-73.953761,26.0
1190,0,M101,402510,52,W 125 ST/ST NICHOLAS AV,40.811005,-73.953007,26.0
1191,0,M101,402512,53,W 125 ST/AMSTERDAM AV,40.813269,-73.956121,26.0
1192,0,M101,401448,57,AMSTERDAM AV/W 133 ST,40.81785,-73.952922,26.0
1193,0,M101,402517,58,AMSTERDAM AV/W 135 ST,40.819316,-73.95184,26.0
1194,0,M101,402518,59,AMSTERDAM AV/W 138 ST,40.821041,-73.950578,26.0
1195,0,M101,402519,60,AMSTERDAM AV/W 140 ST,40.822402,-73.949594,26.0
1466,1,M5,404822,21,RIVERSIDE DR/TIEMANN PL,40.816305,-73.961905,26.0
1467,1,M5,404259,22,RIVERSIDE DR/W 122 ST,40.812237,-73.963936,26.0
1468,1,M5,400832,23,RIVERSIDE DR/W 119 ST,40.810963,-73.964375,26.0
1469,1,M5,400834,24,RIVERSIDE DR/W 116 ST,40.808776,-73.966007,26.0
1470,1,M5,400835,25,RIVERSIDE DR/W 114 ST,40.807536,-73.967154,26.0
1471,1,M5,400836,26,RIVERSIDE DR/W 112 ST,40.806236,-73.967951,26.0
1983,1,M3,400477,29,ST NICHOLAS AV/W 125 ST,40.810492,-73.952926,26.0
1988,1,M3,400484,34,MANHATTAN AV/W 112 ST,40.802216,-73.958968,26.0
2013,1,M3,400471,23,ST NICHOLAS AV/W 141 ST,40.821042,-73.946307,26.0
2014,1,M3,400472,24,ST NICHOLAS AV/W 138 ST,40.818937,-73.947284,26.0
2015,1,M3,400473,25,ST NICHOLAS AV/W 135 ST,40.817178,-73.948099,26.0
2016,1,M3,400474,26,ST NICHOLAS AV/W 133 ST,40.81537,-73.948945,26.0
2017,1,M3,400475,27,ST NICHOLAS AV/W 130 ST,40.813469,-73.950237,26.0
2018,1,M3,400476,28,ST NICHOLAS AV/W 128 ST,40.812807,-73.950848,26.0
2141,1,M7,400484,18,MANHATTAN AV/W 112 ST,40.802216,-73.958968,26.0
2182,1,M11,405079,10,AMSTERDAM AV/W 125 ST,40.812905,-73.956867,26.0
2186,1,M11,401458,8,AMSTERDAM AV/W 131 ST,40.816009,-73.954424,26.0
2187,1,M11,401459,9,AMSTERDAM AV/W 129 ST,40.814859,-73.95525,26.0
2188,1,M11,401462,11,AMSTERDAM AV/W 123 ST,40.811034,-73.958114,26.0
2189,1,M11,401463,12,AMSTERDAM AV/W 120 ST,40.809048,-73.959563,26.0
2190,1,M11,401464,13,AMSTERDAM AV/W 118 ST,40.807818,-73.960464,26.0
2191,1,M11,401465,14,AMSTERDAM AV/W 116 ST,40.806523,-73.961403,26.0
2192,1,M11,401466,15,AMSTERDAM AV/W 114 ST,40.805286,-73.962307,26.0
2193,1,M11,401467,16,AMSTERDAM AV/W 112 ST,40.804034,-73.963215,26.0
2289,1,M104,403147,9,BROADWAY/W 116 ST,40.807957,-73.96422,26.0
2290,1,M104,403142,5,BROADWAY/TIEMANN PL,40.815025,-73.959043,26.0
2291,1,M104,403145,7,BROADWAY/W 122 ST,40.811738,-73.961462,26.0
2292,1,M104,403148,10,BROADWAY/W 114 ST,40.806645,-73.965164,26.0
2293,1,M104,403149,11,BROADWAY/W 112 ST,40.805377,-73.966071,26.0
2294,1,M104,403942,1,CONVENT AV/W 129 ST,40.814223,-73.953176,26.0
2295,1,M104,403139,2,MORNINGSIDE AV/W 125 ST,40.811475,-73.95402,26.0
2296,1,M104,403604,3,W 125 ST/AMSTERDAM AV,40.813693,-73.956392,26.0
2297,1,M104,403763,4,W 125 ST/OLD BROADWAY,40.815072,-73.957587,26.0
2298,1,M104,403144,6,BROADWAY/LA SALLE ST,40.813736,-73.959961,26.0
2299,1,M104,403454,8,BROADWAY/W 119 ST,40.809721,-73.962868,26.0
2370,1,M4,405234,33,BROADWAY/WEST 120 ST,40.810369,-73.962559,26.0
2371,1,M4,403147,34,BROADWAY/W 116 ST,40.807957,-73.96422,26.0
2426,1,M4,903230,29,BROADWAY/W 133 ST,40.818441,-73.956514,26.0
2427,1,M4,403903,30,BROADWAY/W 129 ST,40.81617,-73.958183,26.0
2428,1,M4,403142,31,BROADWAY/TIEMANN PL,40.815025,-73.959043,26.0
2429,1,M4,403145,32,BROADWAY/W 122 ST,40.811738,-73.961462,26.0
2430,1,M4,403148,35,BROADWAY/W 114 ST,40.806645,-73.965164,26.0
2431,1,M4,403149,36,BROADWAY/W 112 ST,40.805377,-73.966071,26.0
2488,1,M60+,405079,17,AMSTERDAM AV/W 125 ST,40.812905,-73.956867,26.0
2489,1,M60+,803161,18,AMSTERDAM AV/W 120 ST,40.809531,-73.959187,26.0
2490,1,M60+,405234,19,BROADWAY/WEST 120 ST,40.810369,-73.962559,26.0
2491,1,M60+,403147,20,BROADWAY/W 116 ST,40.807957,-73.96422,26.0
2505,1,M101,401458,24,AMSTERDAM AV/W 131 ST,40.816009,-73.954424,26.0
2506,1,M101,401459,25,AMSTERDAM AV/W 129 ST,40.814859,-73.95525,26.0
2567,1,M101,402653,26,W 125 ST/AMSTERDAM AV,40.812602,-73.955693,26.0
2568,1,M101,402723,27,W 125 ST/MORNINGSIDE AV,40.811402,-73.954184,26.0
2681,1,M116,400484,16,MANHATTAN AV/W 112 ST,40.802216,-73.958968,26.0
154,0,M15+,401727,19,1 AV/E 116 ST,40.796323,-73.935122,25.0
172,0,M15+,401731,20,1 AV/E 125 ST,40.801611,-73.931268,25.0
173,0,M15+,803054,21,E 126 ST/2 AV,40.80315,-73.932264,25.0
180,0,M15,401727,56,1 AV/E 116 ST,40.796323,-73.935122,25.0
181,0,M15,401729,57,1 AV/E 120 ST,40.798936,-73.933223,25.0
182,0,M15,401730,58,1 AV/PALADINO AV,40.80036,-73.932182,25.0
195,0,M15,401731,59,1 AV/E 125 ST,40.801611,-73.931268,25.0
196,0,M15,803054,60,E 126 ST/2 AV,40.80315,-73.932264,25.0
552,0,M1,400050,49,MADISON AV/E 116 ST,40.800405,-73.944495,25.0
553,0,M1,400051,50,MADISON AV/E 118 ST,40.801507,-73.943618,25.0
554,0,M1,403980,51,MADISON AV/E 121 ST,40.803482,-73.942225,25.0
555,0,M1,400053,52,MADISON AV/E 123 ST,40.804777,-73.941328,25.0
556,0,M1,400054,53,MADISON AV/E 125 ST,40.806015,-73.940348,25.0
557,0,M1,400055,54,MADISON AV/E 127 ST,40.807247,-73.939459,25.0
558,0,M1,400056,55,MADISON AV/E 129 ST,40.808511,-73.938536,25.0
559,0,M1,400057,56,MADISON AV/E 132 ST,40.810426,-73.937108,25.0
560,0,M1,403711,57,E 135 ST/MADISON AV,40.812302,-73.936529,25.0
561,0,M1,400059,58,5 AV/E 135 ST,40.813125,-73.937224,25.0
562,0,M1,400060,59,5 AV/E 138 ST,40.814463,-73.936251,25.0
706,0,M103,405181,50,3 AV/E 116 ST,40.797798,-73.94004,25.0
750,0,M103,402707,51,3 AV/E 118 ST,40.799578,-73.938718,25.0
751,0,M103,403438,52,3 AV/E 122 ST,40.802025,-73.936967,25.0
752,0,M103,903042,53,3 AV /E 125 ST,40.804205,-73.935368,25.0
753,0,M103,803153,54,E 126 ST/2 AV,40.803873,-73.93388,25.0
1121,0,M60+,402661,8,E 125 ST/MADISON AV,40.805533,-73.940296,25.0
1122,0,M60+,403671,9,E 125 ST/LEXINGTON AV,40.804178,-73.937065,25.0
1123,0,M60+,403673,10,E 125 ST/2 AV,40.802793,-73.933781,25.0
1124,0,M60+,803215,11,triboro br/ramp,40.796418,-73.921784,25.0
1134,0,M101,402503,45,E 125 ST/LEXINGTON AV,40.804584,-73.937761,25.0
1135,0,M101,402504,46,E 125 ST/PARK AV,40.805301,-73.939475,25.0
1144,0,M101,405181,41,3 AV/E 116 ST,40.797798,-73.94004,25.0
1184,0,M101,402707,42,3 AV/E 118 ST,40.799578,-73.938718,25.0
1185,0,M101,403438,43,3 AV/E 122 ST,40.802025,-73.936967,25.0
1186,0,M101,402502,44,E 125 ST/3 AV,40.803935,-73.936221,25.0
1187,0,M101,402505,47,E 125 ST/MADISON AV,40.805979,-73.940999,25.0
1245,0,M98,405181,7,3 AV/E 116 ST,40.797798,-73.94004,25.0
1246,0,M98,403537,8,3 AV/E 125 ST,40.80389,-73.935524,25.0
1263,0,M102,402003,42,E 116 ST/LEXINGTON AV,40.798601,-73.941471,25.0
1264,0,M102,402004,43,E 116 ST/PARK AV,40.799171,-73.942827,25.0
1265,0,M102,402005,44,E 116 ST/MADISON AV,40.800172,-73.94517,25.0
1266,0,M102,402006,45,E 116 ST/5 AV,40.800626,-73.946224,25.0
1314,0,M102,405135,41,E 116 ST/3 AV,40.798172,-73.940408,25.0
1329,0,M116,401990,13,E 116 ST/MADISON AV,40.799718,-73.944398,25.0
1330,0,M116,401992,14,E 116 ST/LEXINGTON AV,40.798605,-73.941821,25.0
1331,0,M116,401993,15,E 116 ST/3 AV,40.797712,-73.939691,25.0
1332,0,M116,401994,16,E 116 ST/2 AV,40.796991,-73.937987,25.0
1333,0,M116,401727,17,1 AV/E 116 ST,40.796323,-73.935122,25.0
1334,0,M116,401729,18,1 AV/E 120 ST,40.798936,-73.933223,25.0
1335,0,M116,401730,19,1 AV/PALADINO AV,40.80036,-73.932182,25.0
1336,0,M116,803059,20,PLEASANT AV/E 120 ST,40.797614,-73.93101,25.0
1337,0,M35,402458,1,LEXINGTON AV/E 125 ST,40.80458,-73.937417,25.0
1338,0,M35,402460,2,E 124 ST/3 AV,40.803051,-73.936515,25.0
1339,0,M35,402461,3,E 124 ST/2 AV,40.802148,-73.934477,25.0
1340,0,M35,404352,4,MAIN RDY/AFTER EXIT RAMP,40.796137,-73.919511,25.0
1341,0,M35,405140,5,MAIN RDY/OPP GOLF CTR PARKING,40.794984,-73.921694,25.0
1342,0,M35,404353,6,MAIN RDY/ICAHN STADIUM,40.792872,-73.92339,25.0
1343,0,M35,803238,7,RIVERS EDGE RD/MAN PSYCH CTR ENT,40.790347,-73.928631,25.0
1344,0,M35,803239,8,MAIN ROADWAY/RIVERS EDGE RD,40.789129,-73.926861,25.0
1345,0,M35,404355,9,MAIN RDY/OPP CLARKE THOMAS BLDG,40.78641,-73.929197,25.0
1346,0,M35,404356,10,SUNKEN GARDEN LOOP/EMPLOYMENT CTR,40.786171,-73.931819,25.0
